year,family,group,value,landed_weight,price,cpi,fact,def_price
2001,Holothuroidea,Invertebrado,9640630,476340,20.238967964059285,5.063315,1.1538428232501614,23.352587935319736
2001,Lutjanidae,Escama,75657302,4456557,16.976626126402063,5.063315,1.1538428232501614,19.58835821895021
2001,Malacanthidae,Escama,5308899,896182,5.923907197421952,5.063315,1.1538428232501614,6.835257805345297
2001,Mugilidae,Escama,59660820,11751046,5.077064628970051,5.063315,1.1538428232501614,5.858134585314337
2001,Palinuridae,Invertebrado,149793532,2146429,69.78732210569275,5.063315,1.1538428232501614,80.52360076550093
2001,Rachycentridae,Escama,16385661,1145925,14.299069310818771,5.063315,1.1538428232501614,16.49887850344487
2001,Scianidae,Escama,75483642,9204946,8.200335124182152,5.063315,1.1538428232501614,9.461897831283796
2001,Scombridae,Escama,326638704,48330641,6.758418618946105,5.063315,1.1538428232501614,7.7981528199912304
2001,Serranidae,Escama,172469344,11109046,15.525126460003856,5.063315,1.1538428232501614,17.913555745926633
2001,Sparidae,Escama,23445890,1617773,14.49269458694143,5.063315,1.1538428232501614,16.72229163869883
2001,Strongylocentrotidae,Invertebrado,52290292,2251897,23.22055227215099,5.063315,1.1538428232501614,26.792867591126647
2002,Carangidae,Escama,47663097,7628368,6.248138133870836,3.752854,0.8552111916018776,5.3434776587608095
2002,Centropomidae,Escama,167061127,4612705,36.2176048544184,3.752854,0.8552111916018776,30.973701004513106
2002,Haemulidae,Escama,297232929,33955532,8.753593641236426,3.752854,0.8552111916018776,7.486171248720423
2002,Haliotidae,Invertebrado,28169630,273381,103.04165249230927,3.752854,0.8552111916018776,88.12237441257439
2002,Holothuroidea,Invertebrado,2393367,290459,8.239947806747251,3.752854,0.8552111916018776,7.046895582545595
2002,Lutjanidae,Escama,68132007,3446367,19.769225680259822,3.752854,0.8552111916018776,16.906863051061443
2002,Malacanthidae,Escama,3639171,558437,6.516708241037037,3.752854,0.8552111916018776,5.5731618201390605
2002,Mugilidae,Escama,61974289,11251604,5.508040364733775,3.752854,0.8552111916018776,4.710537763715212
2002,Palinuridae,Invertebrado,153418820,2230291,68.78870066731203,3.752854,0.8552111916018776,58.828866666436795
2002,Rachycentridae,Escama,13509854,853587,15.827155287041625,3.752854,0.8552111916018776,13.535560332698827
2002,Scianidae,Escama,75919659,8792112,8.634974054015691,3.752854,0.8552111916018776,7.384726450186055
2002,Scombridae,Escama,130265967,14264606,9.132111114740919,3.752854,0.8552111916018776,7.809883628278333
2002,Serranidae,Escama,98755826,7983375,12.370185040787888,3.752854,0.8552111916018776,10.579120689067931
2002,Sparidae,Escama,16594385,1068079,15.536664422762735,3.752854,0.8552111916018776,13.287129294509418
2002,Strongylocentrotidae,Invertebrado,42351477,2064704,20.512130068038807,3.752854,0.8552111916018776,17.54220319778017
2003,Carangidae,Escama,70563006,10116388,6.97511858975753,5.5347,1.2612633963801714,8.797461762672054
2003,Centropomidae,Escama,230601087,5789559,39.830509888577005,5.5347,1.2612633963801714,50.236764181620636
2003,Haemulidae,Escama,383209202.11,39604954.69,9.675789433657853,5.5347,1.2612633963801714,12.203719043754678
2003,Haliotidae,Invertebrado,36089619,305837,118.00278906737903,5.5347,1.2612633963801714,148.83259852145542
2003,Holothuroidea,Invertebrado,1355783,200822,6.751167700749918,5.5347,1.2612633963801714,8.515000703779954
2003,Lutjanidae,Escama,100909880,5207051,19.379468340141088,5.5347,1.2612633963801714,24.44261405872835
2003,Malacanthidae,Escama,7771265,1381574,5.6249357616747275,5.5347,1.2612633963801714,7.094525583190153
2003,Mugilidae,Escama,68692168,11202633,6.1317877681077295,5.5347,1.2612633963801714,7.733799466285945
2003,Palinuridae,Invertebrado,148485725,1931737,76.86642902217021,5.5347,1.2612633963801714,96.94881333611777
2003,Rachycentridae,Escama,22095117,1337428,16.520602978253784,5.5347,1.2612633963801714,20.836831822600743
2003,Scianidae,Escama,93558792,9587816,9.758092145281053,5.5347,1.2612633963801714,12.307524441347853
2003,Scombridae,Escama,489246008,69223767,7.067601623009045,5.5347,1.2612633963801714,8.9141072272984
2003,Serranidae,Escama,196928294,12759214,15.434202608405188,5.5347,1.2612633963801714,19.46659480229683
2003,Sparidae,Escama,20431274,1211803,16.86022728116699,5.5347,1.2612633963801714,21.2651875243863
2003,Strongylocentrotidae,Invertebrado,30334069,1693034,17.916987491095867,5.5347,1.2612633963801714,22.598040495920618
2004,Carangidae,Escama,63594198,9863152,6.447654664553482,7.21681,1.6445874738703787,10.603732097166574
2004,Centropomidae,Escama,216296899,5585143,38.72719087049338,7.21681,1.6445874738703787,63.690253003800706
2004,Haemulidae,Escama,433674375,42852943,10.12006048219372,7.21681,1.6445874738703787,16.643324703826416
2004,Haliotidae,Invertebrado,40017371,320289,124.94144663101137,7.21681,1.6445874738703787,205.47713809660573
2004,Holothuroidea,Invertebrado,3932385,397126,9.902109154273456,7.21681,1.6445874738703787,16.284884680015335
2004,Lutjanidae,Escama,91310729,4624104,19.746685844436026,7.21681,1.6445874738703787,32.47515219021301
2004,Malacanthidae,Escama,6627878,1086208,6.101849737803441,7.21681,1.6445874738703787,10.035025646230794
2004,Mugilidae,Escama,71622809,11334863,6.318806764581098,7.21681,1.6445874738703787,10.39183045483749
2004,Palinuridae,Invertebrado,141818073,1484352,95.54207694670806,7.21681,1.6445874738703787,157.12730297411596
2004,Rachycentridae,Escama,21611006,1257874,17.180580884889903,7.21681,1.6445874738703787,28.254968117106802
2004,Scianidae,Escama,80723403,7950691,10.1530046885233,7.21681,1.6445874738703787,16.697504332892645
2004,Scombridae,Escama,535340866,88532903,6.046801221462262,7.21681,1.6445874738703787,9.944493545800942
2004,Serranidae,Escama,195755669,12847270,15.237141353766209,7.21681,1.6445874738703787,25.058811807996253
2004,Sparidae,Escama,20123072,1255473,16.028279381555794,7.21681,1.6445874738703787,26.35990749860152
2004,Strongylocentrotidae,Invertebrado,25184052,1855302,13.574098448662266,7.21681,1.6445874738703787,22.323792277753302
2005,Carangidae,Escama,64077391,10689211,5.994585662122303,5.366172,1.2228587497570198,7.330531528094236
2005,Centropomidae,Escama,235110584,5894496,39.88646086111518,5.366172,1.2228587497570198,48.77550766085562
2005,Haemulidae,Escama,488225780,46414992.5,10.518708583223406,5.366172,1.2228587497570198,12.862894827139007
2005,Haliotidae,Invertebrado,45150755,362818,124.44463890986665,5.366172,1.2228587497570198,152.17821555128333
2005,Holothuroidea,Invertebrado,6360184,414762,15.334538843963527,5.366172,1.2228587497570198,18.751974998829695
2005,Lutjanidae,Escama,99133966,4781834,20.731369177600058,5.366172,1.2228587497570198,25.351536193271222
2005,Malacanthidae,Escama,9367808,1080662,8.66858277611316,5.366172,1.2228587497570198,10.600452295762976
2005,Mugilidae,Escama,74685980,10611052,7.03850852865484,5.366172,1.2228587497570198,8.607101739504978
2005,Palinuridae,Invertebrado,157976935,1430329,110.44797036206356,5.366172,1.2228587497570198,135.06226695015343
2005,Rachycentridae,Escama,19175208,1043519,18.375523588933216,5.366172,1.2228587497570198,22.4706698020935
2005,Scianidae,Escama,85123454.58,8531045,9.978080596222386,5.366172,1.2228587497570198,12.201783162871285
2005,Scombridae,Escama,685186850.2,116373765,5.887812001270218,5.366172,1.2228587497570198,7.199962422677675
2005,Serranidae,Escama,238197616,14041483,16.963850328344947,5.366172,1.2228587497570198,20.74439280358511
2005,Sparidae,Escama,25750029,1461187,17.622678685205933,5.366172,1.2228587497570198,21.55004682436061
2005,Strongylocentrotidae,Invertebrado,30313709,1847147,16.41109722182371,5.366172,1.2228587497570198,20.068453830820243
2006,Carangidae,Escama,67407283.4,9676568,6.966032109731468,3.657277,0.8334308292270737,5.805705917635919
2006,Centropomidae,Escama,239795663.47,5923286.5,40.48354971011448,3.657277,0.8334308292270737,33.74023840495617
2006,Haemulidae,Escama,506214360.9,47876171.3,10.57340942591205,3.657277,0.8334308292270737,8.812205385595238
2006,Haliotidae,Invertebrado,50403590,370288,136.1199660804563,3.657277,0.8334308292270737,113.44657620479583
2006,Holothuroidea,Invertebrado,6796106,467479.2,14.537771947928379,3.657277,0.8334308292270737,12.11622732967604
2006,Lutjanidae,Escama,106601733.46,4543937.5,23.460211206690232,3.657277,0.8334308292270737,19.55246327983413
2006,Malacanthidae,Escama,6101762,989480,6.166635000202127,3.657277,0.8334308292270737,5.139463721759154
2006,Mugilidae,Escama,61467536,9044509.5,6.796116030393909,3.657277,0.8334308292270737,5.664092618734604
2006,Palinuridae,Invertebrado,128302138.914,1105000.52,116.11047831362107,3.657277,0.8334308292270737,96.77005222287336
2006,Rachycentridae,Escama,18861364.2,1014984,18.582917760279965,3.657277,0.8334308292270737,15.487576558408646
2006,Scianidae,Escama,78505136.82,7032503.8,11.163184415200742,3.657277,0.8334308292270737,9.3037420439755
2006,Scombridae,Escama,519621033.62,76559202.82,6.78717926101833,3.657277,0.8334308292270737,5.656644439623304
2006,Serranidae,Escama,236628320.38,12719556.7,18.60350371959111,3.657277,0.8334308292270737,15.50473353154777
2006,Sparidae,Escama,17977303.05,1088574,16.51454384359722,3.657277,0.8334308292270737,13.763729969876096
2006,Strongylocentrotidae,Invertebrado,32903676.19,1626986.05,20.22369902311086,3.657277,0.8334308292270737,16.855054246870043
2007,Carangidae,Escama,73953251.63,9954071.83,7.429447254651768,6.620907,1.5087913798285817,11.20948597470971
2007,Centropomidae,Escama,279053855.18,6689101.5,41.71768886748093,6.620907,1.5087913798285817,62.94328934962601
2007,Haemulidae,Escama,569671701.18,50356812.52,11.312703737031525,6.620907,1.5087913798285817,17.068509880987747
2007,Haliotidae,Invertebrado,56274123.54,405622,138.73538304135377,6.620907,1.5087913798285817,209.32275001001096
2007,Holothuroidea,Invertebrado,7933289.56,513576.7,15.447136834673378,6.620907,1.5087913798285817,23.306506899187756
2007,Lutjanidae,Escama,124492064.95,5031031.2,24.744840570656766,6.620907,1.5087913798285817,37.33480214823949
2007,Malacanthidae,Escama,7895463.6,1129829.5,6.98819034199408,6.620907,1.5087913798285817,10.543721348602016
2007,Mugilidae,Escama,69197834.84,9458546,7.31590614878862,6.620907,1.5087913798285817,11.038176132927186
2007,Palinuridae,Invertebrado,137217307.35,1007239.05,136.2311234358914,6.620907,1.5087913798285817,205.5443447044364
2007,Rachycentridae,Escama,22300050.88,1120896.39,19.89483691708562,6.620907,1.5087913798285817,30.01715844359422
2007,Scianidae,Escama,108077016.35,10368306.68,10.42378661102644,6.620907,1.5087913798285817,15.727319383889277
2007,Scombridae,Escama,647072311.22,87503091.33,7.394850871950332,6.620907,1.5087913798285817,11.157287250716532
2007,Serranidae,Escama,322236346.53,16152650.24,19.949441221232064,6.620907,1.5087913798285817,30.099544946991912
2007,Sparidae,Escama,23283453.9,1364511,17.063588274480747,6.620907,1.5087913798285817,25.74539489748061
2007,Strongylocentrotidae,Invertebrado,50818590.74,1786051.1,28.453044115031197,6.620907,1.5087913798285817,42.92970769064143
2008,Carangidae,Escama,77708566,10009141,7.763759747215071,8.149836,1.8572081293116869,14.418917716550677
2008,Centropomidae,Escama,235378310,5593341,42.08188093663519,8.149836,1.8572081293116869,78.15481137224538
2008,Haemulidae,Escama,524449487,46860484,11.191721515296342,8.149836,1.8572081293116869,20.78535617920088
2008,Haliotidae,Invertebrado,44091983,309267,142.5693106603679,8.149836,1.8572081293116869,264.7808827487986
2008,Holothuroidea,Invertebrado,8915783,390593,22.826274408399534,8.149836,1.8572081293116869,42.393142393178934
2008,Lutjanidae,Escama,138471738,5535542,25.015027977386858,8.149836,1.8572081293116869,46.458113314562155
2008,Malacanthidae,Escama,6876968,888387,7.740959739392855,8.149836,1.8572081293116869,14.376573356674887
2008,Mugilidae,Escama,69504502,9561849,7.268939511594462,8.149836,1.8572081293116869,13.499933552408159
2008,Palinuridae,Invertebrado,153182389,943893,162.2878747908926,8.149836,1.8572081293116869,301.4023603503629
2008,Rachycentridae,Escama,21999171,1012420,21.729293178720294,8.149836,1.8572081293116869,40.35581993571631
2008,Scianidae,Escama,105331936,11160557,9.437874471677354,8.149836,1.8572081293116869,17.528097192222425
2008,Scombridae,Escama,592295790,63132072,9.38185253922919,8.149836,1.8572081293116869,17.424052803859944
2008,Serranidae,Escama,312918435,16006429,19.54954693517211,8.149836,1.8572081293116869,36.307577492362014
2008,Sparidae,Escama,15440260,816578,18.908493738503854,8.149836,1.8572081293116869,35.117008284188486
2008,Strongylocentrotidae,Invertebrado,74955697,1742712,43.01094902657467,8.149836,1.8572081293116869,79.88028418156506
2009,Carangidae,Escama,98881755,12664103,7.808034647222942,8.818496,2.009584298322394,15.690903827816458
2009,Centropomidae,Escama,240681735,5572065,43.19435164521591,8.818496,2.009584298322394,86.80269084244196
2009,Haemulidae,Escama,590883924,47885072,12.339626930079588,8.818496,2.009584298322394,24.797520525844106
2009,Haliotidae,Invertebrado,50636645,367399,137.82466745962836,8.818496,2.009584298322394,276.97028764837455
2009,Holothuroidea,Invertebrado,15648650,461200,33.93029054640069,8.818496,2.009584298322394,68.18577911956359
2009,Lutjanidae,Escama,134884888,5237860,25.751907840224824,8.818496,2.009584298322394,51.75062964756116
2009,Malacanthidae,Escama,7599439,904859,8.39847865800086,8.818496,2.009584298322394,16.87745084091426
2009,Mugilidae,Escama,70628904,10192071,6.929789244992504,8.818496,2.009584298322394,13.925995657420335
2009,Palinuridae,Invertebrado,136836141,932917,146.6755788564256,8.818496,2.009584298322394,294.75694021722103
2009,Rachycentridae,Escama,23647754,1056672,22.379464961691045,8.818496,2.009584298322394,44.9734213918705
2009,Scianidae,Escama,127845898,12285213,10.406486073949226,8.818496,2.009584298322394,20.912711014919022
2009,Scombridae,Escama,490987884,42757760,11.483012299989522,8.818496,2.009584298322394,23.076081215501866
2009,Serranidae,Escama,327326084,17109814,19.130896688882768,8.818496,2.009584298322394,38.445149598806694
2009,Sparidae,Escama,14857180,861502,17.245670932859124,8.818496,2.009584298322394,34.65662952070861
2009,Strongylocentrotidae,Invertebrado,51675271,2287509,22.590193524921652,8.818496,2.009584298322394,45.39689820374677
2010,Carangidae,Escama,98448648,11855776,8.303855268520593,3.306365,0.7534639907443087,6.256655929182679
2010,Centropomidae,Escama,233230520,5291986,44.07239928450302,3.306365,0.7534639907443087,33.206965846578264
2010,Haemulidae,Escama,581154360,45862387,12.67169892400062,3.306365,0.7534639907443087,9.54766884078787
2010,Haliotidae,Invertebrado,47156778,310136,152.05193205561432,3.306365,0.7534639907443087,114.56565552700565
2010,Holothuroidea,Invertebrado,39088493,2105325,18.566488784391957,3.306365,0.7534639907443087,13.989180733597413
2010,Lutjanidae,Escama,135792458,4944013,27.46603983444218,3.306365,0.7534639907443087,20.69467198360096
2010,Malacanthidae,Escama,8229667,896665,9.178084345881684,3.306365,0.7534639907443087,6.915356058635882
2010,Mugilidae,Escama,63732034,9286568,6.862818858376959,3.306365,0.7534639907443087,5.170886884788004
2010,Palinuridae,Invertebrado,162151017,981241,165.25095975402576,3.306365,0.7534639907443087,124.5106476105954
2010,Rachycentridae,Escama,25365650,1130388,22.43977289213969,3.306365,0.7534639907443087,16.907560834707528
2010,Scianidae,Escama,165906838,15225634,10.896547099450833,3.306365,0.7534639907443087,8.210155862885546
2010,Scombridae,Escama,499158420,52054520,9.58914653328856,3.306365,0.7534639907443087,7.225076614803551
2010,Serranidae,Escama,309455316,14530626,21.296764227501278,3.306365,0.7534639907443087,16.046344964793747
2010,Sparidae,Escama,19937303,1091784,18.261215588431412,3.306365,0.7534639907443087,13.75916837310171
2010,Strongylocentrotidae,Invertebrado,57206364,2431935,23.5229823165504,3.306365,0.7534639907443087,17.72372013043587
2011,Carangidae,Escama,108811077,12544152,8.674247330548928,4.359802,0.9935242520940728,8.61807509156263
2011,Centropomidae,Escama,254018629,5459077,46.53142445142283,4.359802,0.9935242520940728,46.23009867697172
2011,Haemulidae,Escama,542557050,38622331,14.047755170447894,4.359802,0.9935242520940728,13.956785449319888
2011,Haliotidae,Invertebrado,38574065,405734,95.07230106424406,4.359802,0.9935242520940728,94.4566368097156
2011,Holothuroidea,Invertebrado,28929866,1798692,16.083835364809538,4.359802,0.9935242520940728,15.979680501626595
2011,Lutjanidae,Escama,162887124,5578555,29.198802198777283,4.359802,0.9935242520940728,29.00971811658297
2011,Malacanthidae,Escama,12896580,1402655,9.194406322295931,4.359802,0.9935242520940728,9.13486566480808
2011,Mugilidae,Escama,74774289,9691892,7.71513848895551,4.359802,0.9935242520940728,7.665177197041718
2011,Palinuridae,Invertebrado,146315266,916720,159.6073675713413,4.359802,0.9935242520940728,158.57379049502066
2011,Rachycentridae,Escama,27795097,1159516,23.97129233231797,4.359802,0.9935242520940728,23.816060286194592
2011,Scianidae,Escama,216317069,18537043,11.669448519917658,4.359802,0.9935242520940728,11.593880113101477
2011,Scombridae,Escama,599633001,83951180,7.142639341102769,4.359802,0.9935242520940728,7.09638540934683
2011,Serranidae,Escama,297441195,13454426,22.10731212167654,4.359802,0.9935242520940728,21.964150741498912
2011,Sparidae,Escama,21182161,1058216,20.016859506943764,4.359802,0.9935242520940728,19.887235370908435
2011,Strongylocentrotidae,Invertebrado,75123982,2672216,28.112990117565346,4.359802,0.9935242520940728,27.93093748068217
2012,Carangidae,Escama,121051059,13282701,9.113437018570243,8.122442,1.850965505595778,16.868657558793153
2012,Centropomidae,Escama,265511108,5617683,47.263455057894866,8.122442,1.850965505595778,87.4830249874397
2012,Haemulidae,Escama,509680028,34577666,14.740151287249985,8.122442,1.850965505595778,27.283511579962926
2012,Haliotidae,Invertebrado,39573927,272570,145.18812415159408,8.122442,1.850965505595778,268.73820962675796
2012,Holothuroidea,Invertebrado,23853625,1551505,15.374507333202278,8.122442,1.850965505595778,28.457682739286753
2012,Lutjanidae,Escama,177614526,6013527,29.535832465706065,8.122442,1.850965505595778,54.66980707307783
2012,Malacanthidae,Escama,16945748,1675554,10.113519468784652,8.122442,1.850965505595778,18.71977567689173
2012,Mugilidae,Escama,77123107,9990799,7.719413332206964,8.122442,1.850965505595778,14.288367801351253
2012,Palinuridae,Invertebrado,133645918,928122,143.99606732735566,8.122442,1.850965505595778,266.5317535643826
2012,Rachycentridae,Escama,26483747,1080420,24.512455341441292,8.122442,1.850965505595778,45.371709294464814
2012,Scianidae,Escama,241641817,17254274,14.004751344507454,8.122442,1.850965505595778,25.922311653129395
2012,Scombridae,Escama,589063253,86674354,6.7962808583494025,8.122442,1.850965505595778,12.579681435145611
2012,Serranidae,Escama,386848411,16391694,23.600270417444346,8.122442,1.850965505595778,43.68328646542196
2012,Sparidae,Escama,20264297,1004366,20.176207677280992,8.122442,1.850965505595778,37.34546444438383
2012,Strongylocentrotidae,Invertebrado,54939491,2314725,23.734781021503636,8.122442,1.850965505595778,43.932260953672554
2013,Carangidae,Escama,126632691,17042689,7.430323407297991,5.172226,1.1786617759961386,8.75783818347153
2013,Centropomidae,Escama,267036655,5335799,50.04623581210612,5.172226,1.1786617759961386,58.98758518421855
2013,Haemulidae,Escama,505554496,32153536,15.723138382042958,5.172226,1.1786617759961386,18.532262209611808
2013,Haliotidae,Invertebrado,41033843,229078,179.12607496136687,5.172226,1.1786617759961386,211.12905764118213
2013,Holothuroidea,Invertebrado,63317893,2587370,24.471912791753788,5.172226,1.1786617759961386,28.844108193151143
2013,Lutjanidae,Escama,185917823,5889002,31.570344686586964,5.172226,1.1786617759961386,37.21075853710285
2013,Malacanthidae,Escama,18961249,1536198,12.34297206479894,5.172226,1.1786617759961386,14.548189374966643
2013,Mugilidae,Escama,84766464,9924618,8.541030395326047,5.172226,1.1786617759961386,10.066986054592
2013,Palinuridae,Invertebrado,165907078,1056877,156.97860583587305,5.172226,1.1786617759961386,185.02468234790794
2013,Rachycentridae,Escama,28014950,1066011,26.280169716822808,5.172226,1.1786617759961386,30.975431511910312
2013,Scianidae,Escama,184663514,13193162,13.996910975549303,5.172226,1.1786617759961386,16.497623948900788
2013,Scombridae,Escama,568078261,69462652,8.178182730483714,5.172226,1.1786617759961386,9.639311381532885
2013,Serranidae,Escama,373004873,14753291,25.282824896492585,5.172226,1.1786617759961386,29.79989929469934
2013,Sparidae,Escama,15603024,778251,20.048832574580693,5.172226,1.1786617759961386,23.630792609004516
2013,Strongylocentrotidae,Invertebrado,75106069,2611704,28.75749663821015,5.172226,1.1786617759961386,33.89536206079576
2014,Carangidae,Escama,153526518.42,15906121.86,9.652039621680604,4.740626,1.080307523393887,10.427171019397443
2014,Centropomidae,Escama,294214445.26,5457909.2,53.90607180859659,4.740626,1.080307523393887,58.23513493143802
2014,Haemulidae,Escama,596374666.2,34006420.34,17.53711976260304,4.740626,1.080307523393887,18.94548241819968
2014,Haliotidae,Invertebrado,38251503,205826.14,185.8437562886813,4.740626,1.080307523393887,200.7684080944424
2014,Holothuroidea,Invertebrado,32751739.8,1303591.59,25.12423373335816,4.740626,1.080307523393887,27.141898721653305
2014,Lutjanidae,Escama,198878183.69,5883957,33.80007428504321,4.740626,1.080307523393887,36.51447454140443
2014,Malacanthidae,Escama,18675040.4,1386950.5,13.464821130963216,4.740626,1.080307523393887,14.546147568932549
2014,Mugilidae,Escama,86774088.2,9302415.03,9.328124784817305,4.740626,1.080307523393887,10.077243384195118
2014,Palinuridae,Invertebrado,229073369.415,1448922.99,158.09906461281287,4.740626,1.080307523393887,170.79560894275798
2014,Rachycentridae,Escama,29128885,1089960.8,26.724708815216104,4.740626,1.080307523393887,28.87090399358889
2014,Scianidae,Escama,246214385.65,17943620.8,13.721555331240616,4.740626,1.080307523393887,14.823499457004736
2014,Scombridae,Escama,618800687.16,76392154.68,8.100317234827338,4.740626,1.080307523393887,8.750833650661141
2014,Serranidae,Escama,333118752.7,11461061.19,29.065262559687984,4.740626,1.080307523393887,31.399421812649596
2014,Sparidae,Escama,16311291.5,776112.9,21.0166478356435,4.740626,1.080307523393887,22.704442773365525
2014,Strongylocentrotidae,Invertebrado,97760416.28,2451312.86,39.88084013070449,4.740626,1.080307523393887,43.08357163246891
2015,Carangidae,Escama,175813695.37,17149024.59,10.252110517849575,3.989153,0.909059689135843,9.31978040034264
2015,Centropomidae,Escama,384332318.41,6355408.19,60.473270468249815,3.989153,0.909059689135843,54.97381245289493
2015,Haemulidae,Escama,696747017.215,39529220.32,17.626125979076736,3.989153,0.909059689135843,16.023200603208704
2015,Haliotidae,Invertebrado,46533469.45,253294.45,183.71294534878282,3.989153,0.909059689135843,167.00603298899463
2015,Holothuroidea,Invertebrado,29623712.27,679523.39,43.59483824390504,3.989153,0.909059689135843,39.63031010193168
2015,Lutjanidae,Escama,250416528.17,6797781.15,36.83798031214935,3.989153,0.909059689135843,33.48792293095479
2015,Malacanthidae,Escama,18025741,1326399.2,13.589981809397955,3.989153,0.909059689135843,12.354104639013066
2015,Mugilidae,Escama,116894937.34,11166330.41,10.46851857753688,3.989153,0.909059689135843,9.516508243808474
2015,Palinuridae,Invertebrado,199321552.755,1171895.33,170.08477434157876,3.989153,0.909059689135843,154.6172120896956
2015,Rachycentridae,Escama,32993084.77,1102637.5,29.92196870685062,3.989153,0.909059689135843,27.200855570982046
2015,Scianidae,Escama,258960614.99,16156953.19,16.027812418883414,3.989153,0.909059689135843,14.57023817503776
2015,Scombridae,Escama,759538991.955,84759523.11,8.96110506626233,3.989153,0.909059689135843,8.146179385850061
2015,Serranidae,Escama,459874756.48,13041333.58,35.26286277848588,3.989153,0.909059689135843,32.056047075450266
2015,Sparidae,Escama,23586119.1,907482.67,25.990710213782926,3.989153,0.909059689135843,23.627106947361288
2015,Strongylocentrotidae,Invertebrado,74053228.27,2079212.09,35.616005036792565,3.989153,0.909059689135843,32.37707446700727
2016,Carangidae,Escama,225526268.2,19006115.05,11.86598458478762,4.469661,1.018559237813792,12.086208214591483
2016,Centropomidae,Escama,599555335.56,8831270.59,67.89004248594765,4.469661,1.018559237813792,69.1500299296328
2016,Haemulidae,Escama,888252062.295,51230199.23,17.338446378222294,4.469661,1.018559237813792,17.660234727877402
2016,Haliotidae,Invertebrado,43013901,224336.6,191.73822283122772,4.469661,1.018559237813792,195.29673810674632
2016,Holothuroidea,Invertebrado,94819100.98,1897693.64,49.96544172430278,4.469661,1.018559237813792,50.892762239735276
2016,Lutjanidae,Escama,337260362.2406,8296698.18,40.64994952493258,4.469661,1.018559237813792,41.40438160528444
2016,Malacanthidae,Escama,26432642.5,1502655.8,17.59061689310353,4.469661,1.018559237813792,17.917085335313946
2016,Mugilidae,Escama,166837524.21,14088997.6,11.841688738026331,4.469661,1.018559237813792,12.061461455432264
2016,Palinuridae,Invertebrado,245453946.65,1239235.1,198.06891093546332,4.469661,1.018559237813792,201.74491895703338
2016,Rachycentridae,Escama,49319214.9,1498303.8,32.91669880300644,4.469661,1.018559237813792,33.527607644136395
2016,Scianidae,Escama,302345316.5955,15208887.83,19.879515187107536,4.469661,1.018559237813792,20.248463837087954
2016,Scombridae,Escama,832576092.75,95887321.94,8.682858963054278,4.469661,1.018559237813792,8.844006207453218
2016,Serranidae,Escama,494538678.5612,12250995.59,40.367223620982465,4.469661,1.018559237813792,41.1164085240468
2016,Sparidae,Escama,27863261.1285,1021559.14,27.275230613178206,4.469661,1.018559237813792,27.781438104554198
2016,Strongylocentrotidae,Invertebrado,38344100.8555,902291.33,42.49636406846556,4.469661,1.018559237813792,43.2850641954337
2017,Carangidae,Escama,262371367.81,17966644.49,14.603248144417423,6.966013,1.5874351302886205,23.18170912077033
2017,Centropomidae,Escama,718889526.01,9783428.13,73.48032984528092,6.966013,1.5874351302886205,116.64525698159433
2017,Haemulidae,Escama,994011729.4,56738148.81,17.51928376670631,6.966013,1.5874351302886205,27.810726508764745
2017,Haliotidae,Invertebrado,42977054,156503.82,274.6070607094446,6.966013,1.5874351302886205,435.9208951954723
